path,bytes,physical_lines,code_lines,classification,is_rust,is_test,is_generated,has_embedded_tests
crates/arcweft-agent-mcp/src/tools.rs,46400,820,789,production,true,false,false,false
crates/arcweft-agent-mcp/tests/descriptor_invariants.rs,2149,71,65,test,true,true,false,false
crates/arcweft-agent-mcp/tests/repl_command.rs,8060,238,210,test,true,true,false,false
crates/arcweft-agent-mcp-client/Cargo.toml,462,18,16,text,false,false,false,false
crates/arcweft-agent-mcp-client/src/lib.rs,17099,523,471,production,true,false,false,true
crates/arcweft-agent-policy/Cargo.toml,513,21,19,text,false,false,false,false
crates/arcweft-agent-policy/src/decode.rs,3956,123,114,production,true,false,false,false
crates/arcweft-agent-policy/src/gate.rs,17824,466,443,production,true,false,false,false
crates/arcweft-agent-policy/src/lib.rs,626,19,11,production,true,false,false,false
crates/arcweft-agent-policy/src/publication.rs,605,22,17,production,true,false,false,false
crates/arcweft-agent-policy/src/published.rs,5918,174,155,production,true,false,false,false
crates/arcweft-agent-policy/src/scene.rs,4416,95,90,production,true,false,false,false
crates/arcweft-agent-policy/src/tests.rs,14503,408,366,test,true,true,false,false
crates/arcweft-agent-protocol/Cargo.toml,662,26,23,text,false,false,false,false
crates/arcweft-agent-protocol/src/action.rs,823,30,24,production,true,false,false,false
crates/arcweft-agent-protocol/src/artifact.rs,7245,209,166,production,true,false,false,true
crates/arcweft-agent-protocol/src/diagnostic.rs,758,24,20,production,true,false,false,false
crates/arcweft-agent-protocol/src/geometry.rs,1687,68,56,production,true,false,false,false
crates/arcweft-agent-protocol/src/hit_test.rs,1435,39,35,test,true,true,false,false
crates/arcweft-agent-protocol/src/ids.rs,9621,358,298,production,true,false,false,true
crates/arcweft-agent-protocol/src/image.rs,33116,934,831,production,true,false,false,false
crates/arcweft-agent-protocol/src/lib.rs,636,31,23,production,true,false,false,false
crates/arcweft-agent-protocol/src/object.rs,6514,169,151,production,true,false,false,false
crates/arcweft-agent-protocol/src/observation.rs,8662,219,193,production,true,false,false,false
crates/arcweft-agent-protocol/src/predicate.rs,4800,176,154,production,true,false,false,true
crates/arcweft-agent-protocol/src/presentation.rs,22686,637,588,production,true,false,false,true
crates/arcweft-agent-protocol/src/protocol.rs,10815,344,285,production,true,false,false,true
crates/arcweft-agent-protocol/src/proxy.rs,3154,81,72,production,true,false,false,false
crates/arcweft-agent-protocol/src/resource.rs,9115,293,251,production,true,false,false,false
crates/arcweft-agent-protocol/src/rich_text.rs,3926,111,99,production,true,false,false,false
crates/arcweft-agent-protocol/src/serde_helpers.rs,387,18,15,production,true,false,false,false
crates/arcweft-agent-protocol/src/session.rs,411,15,11,production,true,false,false,false
crates/arcweft-agent-protocol/src/tests.rs,44463,1254,1207,test,true,true,false,false
crates/arcweft-agent-protocol/src/trace.rs,920,33,29,production,true,false,false,false
crates/arcweft-agent-protocol/src/value.rs,488,18,16,production,true,false,false,false
crates/arcweft-agent-protocol/src/verified_effects.rs,1325,39,28,production,true,false,false,false
crates/arcweft-agent-protocol/src/view.rs,4117,131,95,production,true,false,false,false
crates/arcweft-agent-repl/Cargo.toml,1083,38,33,text,false,false,false,false
crates/arcweft-agent-repl/src/binding.rs,11813,364,331,production,true,false,false,false
crates/arcweft-agent-repl/src/cell.rs,6937,263,220,production,true,false,false,false
crates/arcweft-agent-repl/src/command/dispatch.rs,16762,482,439,production,true,false,false,false
crates/arcweft-agent-repl/src/command/endpoint.rs,7687,204,161,production,true,false,false,false
crates/arcweft-agent-repl/src/command/host.rs,3645,116,90,production,true,false,false,false
crates/arcweft-agent-repl/src/command/json.rs,27992,736,663,production,true,false,false,true
crates/arcweft-agent-repl/src/command/parse.rs,11444,329,301,production,true,false,false,false
crates/arcweft-agent-repl/src/command/runtime_task.rs,3847,123,109,production,true,false,false,false
crates/arcweft-agent-repl/src/command/types.rs,17731,636,519,production,true,false,false,false
crates/arcweft-agent-repl/src/command.rs,2045,45,37,production,true,false,false,false
crates/arcweft-agent-repl/src/compile.rs,9722,269,255,production,true,false,false,true
crates/arcweft-agent-repl/src/diagnostics.rs,20952,557,508,production,true,false,false,true
crates/arcweft-agent-repl/src/error.rs,3758,106,90,production,true,false,false,false
crates/arcweft-agent-repl/src/evidence.rs,3661,130,109,production,true,false,false,false
crates/arcweft-agent-repl/src/hash.rs,632,17,16,production,true,false,false,false
crates/arcweft-agent-repl/src/lib.rs,2077,51,42,production,true,false,false,false
crates/arcweft-agent-repl/src/runtime.rs,7383,267,231,production,true,false,false,false
crates/arcweft-agent-repl/src/session.rs,19143,560,524,production,true,false,false,false
crates/arcweft-agent-repl/src/source.rs,8767,240,227,production,true,false,false,true
crates/arcweft-agent-repl/src/tier.rs,2341,86,68,production,true,false,false,false
crates/arcweft-agent-repl/src/tiering.rs,26458,783,715,production,true,false,false,false
crates/arcweft-agent-repl/tests/repl_cell.rs,5248,151,136,test,true,true,false,false
crates/arcweft-agent-repl/tests/repl_command.rs,8571,244,212,test,true,true,false,false
crates/arcweft-agent-repl/tests/repl_task_adapter.rs,5672,161,145,test,true,true,false,false
crates/arcweft-agent-repl/tests/repl_tiering.rs,6939,192,172,test,true,true,false,false
crates/arcweft-agent-repl/tests/repl_trace.rs,7349,215,190,test,true,true,false,false
crates/arcweft-agent-repl/tests/repl_transaction.rs,1281,35,32,test,true,true,false,false
crates/arcweft-agent-runner/Cargo.toml,697,26,23,text,false,false,false,false
crates/arcweft-agent-runner/src/assertion.rs,918,26,23,production,true,false,false,false
crates/arcweft-agent-runner/src/budget.rs,4781,147,139,production,true,false,false,false
crates/arcweft-agent-runner/src/config.rs,2081,80,67,production,true,false,false,false
crates/arcweft-agent-runner/src/effect_policy.rs,6041,155,129,production,true,false,false,false
crates/arcweft-agent-runner/src/error.rs,2978,69,66,production,true,false,false,false
crates/arcweft-agent-runner/src/host_request.rs,7793,196,192,production,true,false,false,false
crates/arcweft-agent-runner/src/label_parse.rs,19745,562,532,production,true,false,false,false
crates/arcweft-agent-runner/src/lib.rs,594,24,16,production,true,false,false,false
crates/arcweft-agent-runner/src/policy.rs,1464,53,45,production,true,false,false,false
crates/arcweft-agent-runner/src/predicate.rs,6413,163,153,production,true,false,false,false
crates/arcweft-agent-runner/src/runner.rs,40689,1106,1019,production,true,false,false,false
crates/arcweft-agent-runner/src/runtime_args.rs,8332,224,205,production,true,false,false,false
crates/arcweft-agent-runner/src/runtime_payload.rs,25206,667,641,production,true,false,false,false
crates/arcweft-agent-runner/src/runtime_value.rs,15252,383,359,production,true,false,false,false
crates/arcweft-agent-runner/src/session.rs,7013,208,172,production,true,false,false,false
crates/arcweft-agent-runner/src/tests.rs,82205,2266,2116,test,true,true,false,false
crates/arcweft-audio-codec/Cargo.toml,616,27,23,text,false,false,false,false
crates/arcweft-audio-codec/README.md,208,5,4,text,false,false,false,false
crates/arcweft-audio-codec/src/lib.rs,9488,255,235,production,true,false,false,false
crates/arcweft-audio-codec/tests/resample.rs,449,11,10,test,true,true,false,false
crates/arcweft-audio-core/Cargo.toml,390,22,18,text,false,false,false,false
crates/arcweft-audio-core/src/graph.rs,23264,659,631,production,true,false,false,false
crates/arcweft-audio-core/src/lib.rs,152,7,4,production,true,false,false,false
crates/arcweft-audio-core/src/prepared.rs,16270,521,493,production,true,false,false,false
crates/arcweft-audio-core/tests/graph.rs,1446,40,38,test,true,true,false,false
crates/arcweft-audio-device-cpal/Cargo.toml,1466,54,49,text,false,false,false,false
crates/arcweft-audio-device-cpal/src/lib.rs,659,19,12,production,true,false,false,false
crates/arcweft-audio-device-cpal/src/native_microphone.rs,5585,155,146,production,true,false,false,false
crates/arcweft-audio-device-cpal/src/output.rs,8380,230,215,production,true,false,false,false
crates/arcweft-audio-device-cpal/src/web_microphone.rs,7918,208,194,production,true,false,false,false
crates/arcweft-audio-mixer/Cargo.toml,362,19,16,text,false,false,false,false
crates/arcweft-audio-mixer/src/effect.rs,16378,486,458,production,true,false,false,false
crates/arcweft-audio-mixer/src/lib.rs,19312,592,560,production,true,false,false,false
crates/arcweft-audio-mixer/tests/mixer.rs,2666,75,73,test,true,true,false,false
crates/arcweft-browser-bench/Cargo.toml,908,32,27,text,false,false,false,false
crates/arcweft-browser-bench/src/bin/browser_bench_host.rs,7103,226,214,production,true,false,false,false
crates/arcweft-browser-bench/src/correctness.rs,1002,36,32,production,true,false,false,false
crates/arcweft-browser-bench/src/lib.rs,254,16,11,production,true,false,false,false
crates/arcweft-browser-bench/src/model.rs,9254,293,272,production,true,false,false,false
crates/arcweft-browser-bench/src/policy.rs,3554,86,82,production,true,false,false,false
crates/arcweft-browser-bench/src/recommend.rs,9515,259,251,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/add_case.rs,23196,525,522,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/browser.rs,632,20,17,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/capture.rs,854,26,22,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/case.rs,5452,171,162,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/config.rs,316,9,8,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/cpu.rs,916,27,23,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/estimate.rs,1174,33,30,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/matmul_case.rs,33448,781,778,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/mode.rs,2828,82,75,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/pipelined.rs,15501,420,412,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/wasm.rs,4090,107,104,production,true,false,false,false
crates/arcweft-browser-bench/src/runner.rs,142,12,11,production,true,false,false,false
crates/arcweft-browser-bench/src/stability.rs,2038,58,57,production,true,false,false,false
crates/arcweft-browser-bench/src/stats.rs,199,7,7,production,true,false,false,false
crates/arcweft-browser-bench/src/tests.rs,13824,481,461,test,true,true,false,false
crates/arcweft-browser-bench/web/index.html,2104,94,85,text,false,false,false,false
crates/arcweft-browser-bench/web/run.js,5723,221,209,text,false,false,false,false
crates/arcweft-bundle/Cargo.toml,1597,54,50,text,false,false,false,false
crates/arcweft-bundle/src/character_package.rs,4949,127,115,production,true,false,false,false
crates/arcweft-bundle/src/container/identity.rs,1526,47,42,production,true,false,false,false
crates/arcweft-bundle/src/container/opaque.rs,1404,56,46,production,true,false,false,false
crates/arcweft-bundle/src/container.rs,78366,2393,2169,production,true,false,false,true
crates/arcweft-bundle/src/fx_definitions.rs,9590,260,234,production,true,false,false,true
crates/arcweft-bundle/src/lib.rs,85820,2335,2139,production,true,false,false,true
crates/arcweft-bundle/src/logical_identity.rs,1221,31,21,production,true,false,false,false
crates/arcweft-bundle/src/patch.rs,59119,1620,1501,production,true,false,false,false
crates/arcweft-bundle/src/product/source_projection.rs,679,22,21,production,true,false,false,false
crates/arcweft-bundle/src/product/style_cross_section.rs,7064,192,186,production,true,false,false,false
crates/arcweft-bundle/src/product.rs,44242,1206,1117,production,true,false,false,true
crates/arcweft-bundle/src/product_awbc.rs,3084,98,83,production,true,false,false,false
crates/arcweft-bundle/src/release/archive.rs,38936,1036,943,production,true,false,false,true
crates/arcweft-bundle/src/release/signing_policy.rs,33326,903,824,production,true,false,false,true
crates/arcweft-bundle/src/release/verification_trust/tests.rs,36073,1021,941,test,true,true,false,false
crates/arcweft-bundle/src/release/verification_trust.rs,38877,1095,1008,production,true,false,false,false
crates/arcweft-bundle/src/release.rs,79533,2190,2032,production,true,false,false,true
crates/arcweft-bundle/src/resource_codec/budget.rs,1624,52,39,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/codec_io.rs,2504,80,66,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/error.rs,3282,76,74,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/field.rs,9295,308,276,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/header.rs,5705,163,148,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/inspection.rs,3198,92,82,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/kind.rs,7937,205,184,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/locale_catalog/decode.rs,23128,653,622,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/locale_catalog/encode.rs,12965,366,345,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/locale_catalog/error.rs,3964,100,96,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/locale_catalog/wire.rs,7469,206,190,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/locale_catalog.rs,970,31,20,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/product_catalog.rs,16659,494,437,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/runtime.rs,70944,2021,1866,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/source_map/codec.rs,12274,304,293,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/source_map/error.rs,3505,94,89,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/source_map/model.rs,13640,384,332,production,true,false,false,true
crates/arcweft-bundle/src/resource_codec/source_map.rs,417,12,9,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/table.rs,10443,345,294,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/types.rs,5787,208,173,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/view/codec/part.rs,5335,138,129,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/view/codec/style.rs,20739,551,523,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/view/codec/style_environment.rs,10367,308,288,production,true,false,false,true
crates/arcweft-bundle/src/resource_codec/view/codec/text.rs,8642,227,216,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/view/codec/theme.rs,3057,88,78,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/view/codec/transcript.rs,5894,196,184,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/view/codec.rs,54342,1501,1427,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/view/compat.rs,3263,85,78,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/view/dialogue_contract.rs,6288,154,146,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/view/merge.rs,38461,1078,1019,production,true,false,false,true
crates/arcweft-bundle/src/resource_codec/view/model/input.rs,18314,581,525,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/view/model/part.rs,2781,100,80,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/view/model/source.rs,7560,225,210,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/view/model/style.rs,1368,35,25,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/view/model.rs,59444,1811,1598,production,true,false,false,true
crates/arcweft-bundle/src/resource_codec/view/runtime_control_style/physical.rs,8873,251,232,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/view/runtime_control_style/projection.rs,20388,541,526,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/view/runtime_control_style.rs,9860,289,246,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/view/semantic.rs,4833,115,106,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/view/style_contract.rs,4084,107,99,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/view/validated.rs,22863,634,575,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/view.rs,1290,33,23,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec/wire.rs,10265,269,256,production,true,false,false,false
crates/arcweft-bundle/src/resource_codec.rs,4560,89,81,production,true,false,false,false
crates/arcweft-bundle/src/standard_view.rs,16468,433,376,production,true,false,false,false
crates/arcweft-bundle/tests/character_package.rs,3569,94,87,test,true,true,false,false
crates/arcweft-bundle/tests/fixtures/zundamon.awchar/character.awchar.json,3411,167,167,test,false,true,false,false
crates/arcweft-bundle/tests/locale_catalog_resource_codec.rs,20811,550,504,test,true,true,false,false
crates/arcweft-bundle/tests/patch_schema.rs,11939,324,290,test,true,true,false,false
crates/arcweft-bundle/tests/product_awbc_only.rs,7425,199,189,test,true,true,false,false
crates/arcweft-bundle/tests/product_catalog_resource_codecs.rs,15500,423,400,test,true,true,false,false
crates/arcweft-bundle/tests/resource_codec_common.rs,19523,623,581,test,true,true,false,false
crates/arcweft-bundle/tests/runtime_control_style_resolution.rs,11674,318,301,test,true,true,false,false
crates/arcweft-bundle/tests/runtime_resource_codecs.rs,13859,382,353,test,true,true,false,false
crates/arcweft-bundle/tests/source_map.rs,14073,393,360,test,true,true,false,false
crates/arcweft-bundle/tests/standard_dialogue_view.rs,25525,715,662,test,true,true,false,false
crates/arcweft-bundle/tests/style_cross_section_refs.rs,13784,376,342,test,true,true,false,false
crates/arcweft-bundle/tests/view_action_button_resources.rs,4453,115,109,test,true,true,false,false
crates/arcweft-bundle/tests/view_focus_navigation_resources.rs,3286,83,80,test,true,true,false,false
crates/arcweft-bundle/tests/view_product_validation.rs,14180,408,374,test,true,true,false,false
crates/arcweft-bundle/tests/view_resource_codecs.rs,60493,1645,1537,test,true,true,false,false
crates/arcweft-bundle/tests/view_runtime_text_controls.rs,10145,291,277,test,true,true,false,false
crates/arcweft-bundle/tests/view_style_environment_codec.rs,47524,1298,1216,test,true,true,false,false
crates/arcweft-bundle/tests/view_style_program.rs,11234,280,259,test,true,true,false,false
crates/arcweft-character/Cargo.toml,443,23,20,text,false,false,false,false
crates/arcweft-character/src/catalog.rs,2672,79,65,production,true,false,false,false
crates/arcweft-character/src/diagnostic.rs,2943,65,63,production,true,false,false,false
crates/arcweft-character/src/id.rs,7695,219,175,production,true,false,false,true
crates/arcweft-character/src/lib.rs,650,20,10,production,true,false,false,false
crates/arcweft-character/src/manifest/codec.rs,743,19,12,production,true,false,false,false
crates/arcweft-character/src/manifest/diagnostic.rs,2938,102,95,production,true,false,false,false
crates/arcweft-character/src/manifest/fingerprint.rs,4524,148,126,production,true,false,false,false
crates/arcweft-character/src/manifest/limits.rs,1199,51,40,production,true,false,false,false
crates/arcweft-character/src/manifest/model.rs,26839,873,740,production,true,false,false,false
crates/arcweft-character/src/manifest/registration/declaration.rs,9135,252,240,production,true,false,false,false
crates/arcweft-character/src/manifest/registration/structural_json.rs,12283,366,340,production,true,false,false,false
crates/arcweft-character/src/manifest/registration/tests.rs,20730,604,575,test,true,true,false,false
crates/arcweft-character/src/manifest/registration.rs,36031,1054,997,production,true,false,false,false
crates/arcweft-character/src/manifest/tests.rs,8725,252,239,test,true,true,false,false
crates/arcweft-character/src/manifest.rs,667,20,16,production,true,false,false,false
crates/arcweft-character/src/package.rs,11278,321,273,production,true,false,false,true
crates/arcweft-character/src/presentation_name/catalog.rs,26089,775,678,production,true,false,false,false
crates/arcweft-character/src/presentation_name/digest.rs,3498,107,86,production,true,false,false,false
crates/arcweft-character/src/presentation_name/limits.rs,1376,34,28,production,true,false,false,false
crates/arcweft-character/src/presentation_name/locale.rs,4612,150,124,production,true,false,false,false
crates/arcweft-character/src/presentation_name/tests.rs,18971,634,598,test,true,true,false,false
crates/arcweft-character/src/presentation_name/transcript.rs,5003,156,142,production,true,false,false,false
crates/arcweft-character/src/presentation_name/value.rs,9286,295,248,production,true,false,false,false
crates/arcweft-character/src/presentation_name.rs,1788,42,35,production,true,false,false,false
crates/arcweft-character/src/registration_catalog.rs,2422,70,64,production,true,false,false,false
crates/arcweft-character/src/symbol.rs,1266,42,36,production,true,false,false,false
crates/arcweft-character/tests/awchar_package.rs,5331,163,147,test,true,true,false,false
crates/arcweft-character/tests/catalog.rs,1728,50,48,test,true,true,false,false
crates/arcweft-character/tests/fixtures/zundamon.awchar/character.awchar.json,3411,167,167,test,false,true,false,false
crates/arcweft-character/tests/registration_catalog.rs,2000,55,53,test,true,true,false,false
crates/arcweft-character-psd/Cargo.toml,386,21,18,text,false,false,false,false
crates/arcweft-character-psd/src/lib.rs,24111,746,676,production,true,false,false,true
crates/arcweft-character-psd/tests/zundamon_fixture.rs,2889,91,85,test,true,true,false,false
crates/arcweft-character-view/Cargo.toml,438,21,18,text,false,false,false,false
crates/arcweft-character-view/src/lib.rs,16994,518,443,production,true,false,false,true
crates/arcweft-cli/Cargo.toml,3613,101,96,text,false,false,false,false
crates/arcweft-cli/src/app/agent/mcp_stdio.rs,28207,867,813,production,true,false,false,true
crates/arcweft-cli/src/app/agent/native/capture.rs,33573,985,945,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/image_mapping.rs,30709,917,868,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/mcp_debug.rs,24420,613,587,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/mcp_protocol/latest_capture_tests.rs,6406,188,181,test,true,true,false,false
crates/arcweft-cli/src/app/agent/native/mcp_protocol.rs,63258,1625,1546,production,true,false,false,true
crates/arcweft-cli/src/app/agent/native/mcp_rag.rs,49235,1378,1329,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/mcp_resources.rs,39659,1078,1030,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/observe.rs,49172,1383,1308,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/observe_resources.rs,13822,401,385,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/player_observation/capture.rs,16887,461,444,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/player_observation/tests.rs,11961,339,315,test,true,true,false,false
crates/arcweft-cli/src/app/agent/native/player_observation.rs,36734,1056,1013,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/prepared_text_observation/view.rs,17461,479,458,production,true,false,false,true
crates/arcweft-cli/src/app/agent/native/prepared_text_observation.rs,41081,1203,1145,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/repl.rs,48883,1477,1408,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/repl_cli_command/dispatch.rs,14201,447,423,production,true,false,false,true
crates/arcweft-cli/src/app/agent/native/repl_cli_command/format.rs,8111,227,211,production,true,false,false,true
crates/arcweft-cli/src/app/agent/native/repl_cli_command/parse.rs,19803,573,529,production,true,false,false,true
crates/arcweft-cli/src/app/agent/native/repl_cli_command/protocol.rs,10326,302,279,production,true,false,false,true
crates/arcweft-cli/src/app/agent/native/repl_cli_command/types.rs,9806,387,346,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/repl_cli_command.rs,894,20,12,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/repl_command_bridge.rs,27294,734,695,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/repl_command_format.rs,19678,559,516,production,true,false,false,true
crates/arcweft-cli/src/app/agent/native/repl_project_binding.rs,2741,80,76,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/runtime_observation.rs,26131,650,621,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/tests.rs,116635,3332,3153,test,true,true,false,false
crates/arcweft-cli/src/app/agent/native.rs,15766,331,321,production,true,false,false,false
crates/arcweft-cli/src/app/agent/rag/source_index.rs,67796,1840,1770,production,true,false,false,false
crates/arcweft-cli/src/app/agent/rag.rs,48912,1353,1302,production,true,false,false,false
crates/arcweft-cli/src/app/agent/script.rs,71767,2057,1951,production,true,false,false,false
crates/arcweft-cli/src/app/agent.rs,22744,703,662,production,true,false,false,true
crates/arcweft-cli/src/app/bundle/tests/scroll_style.rs,7271,225,210,test,true,true,false,false
crates/arcweft-cli/src/app/bundle/tests/view_part_recovery.rs,2036,71,64,test,true,true,false,false
crates/arcweft-cli/src/app/bundle/tests.rs,89454,2765,2552,test,true,true,false,false
crates/arcweft-cli/src/app/bundle.rs,50134,1396,1332,production,true,false,false,false
crates/arcweft-cli/src/app/cache.rs,28008,758,692,production,true,false,false,true
crates/arcweft-cli/src/app/commands.rs,3896,122,109,production,true,false,false,false
crates/arcweft-cli/src/app/debug.rs,77792,2376,2260,production,true,false,false,true
crates/arcweft-cli/src/app/diagnostics/tests.rs,13036,364,341,test,true,true,false,false
crates/arcweft-cli/src/app/diagnostics.rs,13802,365,333,production,true,false,false,false
crates/arcweft-cli/src/app/import.rs,6317,201,180,production,true,false,false,true
crates/arcweft-cli/src/app/inspect.rs,6441,201,183,production,true,false,false,true
crates/arcweft-cli/src/app/jit.rs,53721,1511,1424,production,true,false,false,false
