path,bytes,physical_lines,code_lines,classification,is_rust,is_test,is_generated,has_embedded_tests
crates/arcweft-browser-bench/Cargo.toml,962,32,27,text,false,false,false,false
crates/arcweft-browser-bench/src/bin/browser_bench_host.rs,7103,226,214,production,true,false,false,false
crates/arcweft-browser-bench/src/correctness.rs,1002,36,32,production,true,false,false,false
crates/arcweft-browser-bench/src/lib.rs,254,16,11,production,true,false,false,false
crates/arcweft-browser-bench/src/model.rs,9254,293,272,production,true,false,false,false
crates/arcweft-browser-bench/src/policy.rs,3554,86,82,production,true,false,false,false
crates/arcweft-browser-bench/src/recommend.rs,9515,259,251,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/add_case.rs,23196,525,522,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/browser.rs,632,20,17,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/capture.rs,854,26,22,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/case.rs,5452,171,162,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/config.rs,316,9,8,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/cpu.rs,916,27,23,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/estimate.rs,1174,33,30,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/matmul_case.rs,33448,781,778,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/mode.rs,2828,82,75,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/pipelined.rs,15501,420,412,production,true,false,false,false
crates/arcweft-browser-bench/src/runner/wasm.rs,4090,107,104,production,true,false,false,false
crates/arcweft-browser-bench/src/runner.rs,142,12,11,production,true,false,false,false
crates/arcweft-browser-bench/src/stability.rs,2038,58,57,production,true,false,false,false
crates/arcweft-browser-bench/src/stats.rs,206,7,7,production,true,false,false,false
crates/arcweft-browser-bench/src/tests.rs,13824,481,461,test,true,true,false,false
crates/arcweft-browser-bench/web/index.html,2104,94,85,text,false,false,false,false
crates/arcweft-browser-bench/web/run.js,5723,221,209,text,false,false,false,false
crates/arcweft-bundle/Cargo.toml,1271,43,39,text,false,false,false,false
crates/arcweft-bundle/src/lib.rs,48368,1363,1262,production,true,false,false,true
crates/arcweft-cli/Cargo.toml,2841,68,64,text,false,false,false,false
crates/arcweft-cli/src/app/agent/mcp_stdio.rs,28034,864,810,production,true,false,false,true
crates/arcweft-cli/src/app/agent/native/capture.rs,59347,1741,1670,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/image_mapping.rs,74078,2197,2099,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/mcp_debug.rs,24420,613,587,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/mcp_protocol.rs,48902,1235,1184,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/mcp_rag.rs,49235,1378,1329,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/mcp_resources.rs,44716,1221,1169,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/observe.rs,49088,1380,1310,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/observe_resources.rs,11791,339,324,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/repl.rs,77427,2401,2302,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/repl_project_binding.rs,2741,80,76,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/repl_snapshot.rs,5931,177,164,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/runtime_observation.rs,51045,1406,1347,production,true,false,false,false
crates/arcweft-cli/src/app/agent/native/tests.rs,128976,3731,3547,test,true,true,false,false
crates/arcweft-cli/src/app/agent/native.rs,13779,277,271,production,true,false,false,false
crates/arcweft-cli/src/app/agent/rag/source_index.rs,67130,1822,1752,production,true,false,false,false
crates/arcweft-cli/src/app/agent/rag.rs,48931,1353,1302,production,true,false,false,false
crates/arcweft-cli/src/app/agent/script.rs,65266,1884,1783,production,true,false,false,false
crates/arcweft-cli/src/app/agent.rs,23201,711,671,production,true,false,false,true
crates/arcweft-cli/src/app/bundle.rs,50458,1445,1360,production,true,false,false,true
crates/arcweft-cli/src/app/commands.rs,2951,106,98,production,true,false,false,false
crates/arcweft-cli/src/app/debug.rs,77792,2376,2260,production,true,false,false,true
crates/arcweft-cli/src/app/image_declarations.rs,6309,212,194,production,true,false,false,true
crates/arcweft-cli/src/app/jit.rs,54404,1540,1454,production,true,false,false,false
crates/arcweft-cli/src/app/local_embedding.rs,3520,104,92,production,true,false,false,false
crates/arcweft-cli/src/app/project.rs,15174,428,401,production,true,false,false,false
crates/arcweft-cli/src/app/remote_embedding.rs,10393,311,290,production,true,false,false,true
crates/arcweft-cli/src/app/runtime/bench.rs,5493,139,134,production,true,false,false,false
crates/arcweft-cli/src/app/runtime/cli.rs,3507,97,95,production,true,false,false,false
crates/arcweft-cli/src/app/runtime/entry.rs,4197,129,122,production,true,false,false,false
crates/arcweft-cli/src/app/runtime/executor.rs,4767,146,135,production,true,false,false,false
crates/arcweft-cli/src/app/runtime/expectations.rs,8074,266,245,production,true,false,false,false
crates/arcweft-cli/src/app/runtime/options.rs,12688,346,326,production,true,false,false,false
crates/arcweft-cli/src/app/runtime/parse.rs,6796,176,163,production,true,false,false,false
crates/arcweft-cli/src/app/runtime/plan.rs,1677,44,43,production,true,false,false,false
crates/arcweft-cli/src/app/runtime/profile.rs,7977,219,212,production,true,false,false,false
crates/arcweft-cli/src/app/runtime/profile_cmd.rs,4568,112,110,production,true,false,false,false
crates/arcweft-cli/src/app/runtime/reports.rs,1352,32,30,production,true,false,false,false
crates/arcweft-cli/src/app/runtime/run.rs,5683,152,149,production,true,false,false,false
crates/arcweft-cli/src/app/runtime/script_bench/mod.rs,4585,123,119,production,true,false,false,false
crates/arcweft-cli/src/app/runtime/script_bench/run.rs,17844,507,493,production,true,false,false,false
crates/arcweft-cli/src/app/runtime/script_bench/samples.rs,29626,632,603,production,true,false,false,false
crates/arcweft-cli/src/app/runtime/script_test.rs,6204,192,189,test,true,true,false,false
crates/arcweft-cli/src/app/runtime/serve.rs,6238,190,183,production,true,false,false,false
crates/arcweft-cli/src/app/runtime/steps.rs,4898,145,138,production,true,false,false,false
crates/arcweft-cli/src/app/runtime.rs,270,16,16,production,true,false,false,false
crates/arcweft-cli/src/app/shared.rs,482,16,14,production,true,false,false,false
crates/arcweft-cli/src/app/tooling.rs,5170,170,161,production,true,false,false,false
crates/arcweft-cli/src/app/verify.rs,16375,469,449,production,true,false,false,false
crates/arcweft-cli/src/app.rs,4143,99,92,production,true,false,false,false
crates/arcweft-cli/src/lib.rs,849,19,15,production,true,false,false,false
crates/arcweft-cli/src/main.rs,82,3,3,production,true,false,false,false
crates/arcweft-cli/src/output.rs,49948,1422,1325,production,true,false,false,false
crates/arcweft-cli/src/server_adapter.rs,13549,428,400,production,true,false,false,true
crates/arcweft-cli/src/toolchain_profile.rs,75712,2463,2356,production,true,false,false,true
crates/arcweft-cli/tests/arcw_fixtures_check_run.rs,3977,126,115,test,true,true,false,false
crates/arcweft-cli/tests/check/agent_observe_native/core.rs,60670,1650,1554,test,true,true,false,false
crates/arcweft-cli/tests/check/agent_observe_native/mcp_native_capture.rs,85000,2176,2104,test,true,true,false,false
crates/arcweft-cli/tests/check/agent_observe_native/native_samples_effects.rs,215478,5651,5285,test,true,true,false,false
crates/arcweft-cli/tests/check/agent_observe_native/native_vertical.rs,231491,6282,5838,test,true,true,false,false
crates/arcweft-cli/tests/check/agent_observe_native/published_jlreq_class_mix.rs,228636,6161,5760,test,true,true,false,false
crates/arcweft-cli/tests/check/agent_observe_native/published_jlreq_units.rs,147541,4181,3947,test,true,true,false,false
crates/arcweft-cli/tests/check/agent_observe_native/shared.rs,46112,1243,1171,test,true,true,false,false
crates/arcweft-cli/tests/check/agent_observe_native.rs,934,21,19,test,true,true,false,false
crates/arcweft-cli/tests/check/agent_script_debug.rs,201078,5250,5034,test,true,true,false,false
crates/arcweft-cli/tests/check/cli_runtime_bench.rs,263045,7945,7444,test,true,true,false,false
crates/arcweft-cli/tests/check/toolchain_jit.rs,41496,1552,1493,test,true,true,false,false
crates/arcweft-cli/tests/check.rs,27104,786,726,test,true,true,false,false
crates/arcweft-cli/tests/check_core_cli.rs,1343,43,37,test,true,true,false,false
crates/arcweft-cli/tests/regression_harness.rs,7483,259,238,generated,true,true,true,false
crates/arcweft-cli/tests/support/cli.rs,1330,59,51,test,true,true,false,false
crates/arcweft-cli/tests/support/json.rs,427,15,13,test,true,true,false,false
crates/arcweft-cli/tests/support/temp.rs,1271,49,44,test,true,true,false,false
crates/arcweft-cli/tests/support/workspace.rs,662,29,25,test,true,true,false,false
crates/arcweft-codec-arrow/Cargo.toml,374,16,14,text,false,false,false,false
crates/arcweft-codec-arrow/src/ipc_preflight.rs,12145,375,356,production,true,false,false,false
crates/arcweft-codec-arrow/src/lib.rs,27078,826,776,production,true,false,false,false
crates/arcweft-codec-arrow/src/parquet_preflight.rs,5831,186,166,production,true,false,false,false
crates/arcweft-codec-arrow/tests/shape_codec.rs,15273,469,426,test,true,true,false,false
crates/arcweft-codec-avro/Cargo.toml,333,15,13,text,false,false,false,false
crates/arcweft-codec-avro/src/avro_preflight.rs,13432,421,393,production,true,false,false,false
crates/arcweft-codec-avro/src/codec.rs,34194,932,893,production,true,false,false,false
crates/arcweft-codec-avro/src/enum_value.rs,13239,392,378,production,true,false,false,false
crates/arcweft-codec-avro/src/lib.rs,76,5,4,production,true,false,false,false
crates/arcweft-codec-avro/tests/shape_codec.rs,21733,688,651,test,true,true,false,false
crates/arcweft-codec-binary/Cargo.toml,589,20,17,text,false,false,false,false
crates/arcweft-codec-binary/src/lib.rs,12857,394,358,production,true,false,false,false
crates/arcweft-codec-binary/tests/strict_decode.rs,3594,127,108,test,true,true,false,false
crates/arcweft-codec-cbor/Cargo.toml,359,16,14,text,false,false,false,false
crates/arcweft-codec-cbor/src/lib.rs,9139,279,262,production,true,false,false,false
crates/arcweft-codec-cbor/tests/native_mapping.rs,4760,154,138,test,true,true,false,false
crates/arcweft-codec-csv/Cargo.toml,348,16,14,text,false,false,false,false
crates/arcweft-codec-csv/src/lib.rs,25562,744,709,production,true,false,false,false
crates/arcweft-codec-csv/tests/shape_codec.rs,9060,287,258,test,true,true,false,false
crates/arcweft-codec-json/Cargo.toml,350,16,14,text,false,false,false,false
crates/arcweft-codec-json/src/lib.rs,28776,808,758,production,true,false,false,false
crates/arcweft-codec-json/tests/shape_codec.rs,6670,227,206,test,true,true,false,false
crates/arcweft-codec-msgpack/Cargo.toml,324,15,13,text,false,false,false,false
crates/arcweft-codec-msgpack/src/lib.rs,10064,271,253,production,true,false,false,false
crates/arcweft-codec-msgpack/tests/native_mapping.rs,4760,147,131,test,true,true,false,false
crates/arcweft-codec-toml/Cargo.toml,356,16,14,text,false,false,false,false
crates/arcweft-codec-toml/src/lib.rs,26529,732,683,production,true,false,false,false
crates/arcweft-codec-toml/src/source_preflight.rs,12752,393,363,production,true,false,false,false
crates/arcweft-codec-toml/tests/shape_codec.rs,7622,257,231,test,true,true,false,false
crates/arcweft-codec-yaml/Cargo.toml,327,15,13,text,false,false,false,false
crates/arcweft-codec-yaml/src/lib.rs,25894,694,657,production,true,false,false,false
crates/arcweft-codec-yaml/src/source_preflight.rs,9506,283,260,production,true,false,false,false
crates/arcweft-codec-yaml/tests/shape_codec.rs,7357,243,217,test,true,true,false,false
crates/arcweft-compiler/Cargo.toml,829,30,25,text,false,false,false,false
crates/arcweft-compiler/src/agent.rs,10581,259,243,production,true,false,false,false
crates/arcweft-compiler/src/agent_effects.rs,1601,41,40,production,true,false,false,false
crates/arcweft-compiler/src/agent_project.rs,13224,333,311,production,true,false,false,false
crates/arcweft-compiler/src/effect_manifest.rs,2523,72,60,production,true,false,false,false
crates/arcweft-compiler/src/error.rs,2678,57,51,production,true,false,false,false
crates/arcweft-compiler/src/hir.rs,1824,49,39,production,true,false,false,false
crates/arcweft-compiler/src/lib.rs,257,15,12,production,true,false,false,false
crates/arcweft-compiler/src/lower.rs,4714,130,113,production,true,false,false,false
crates/arcweft-compiler/src/parse.rs,1375,39,29,production,true,false,false,false
crates/arcweft-compiler/src/source.rs,1641,38,33,production,true,false,false,false
crates/arcweft-compiler/src/tests.rs,54856,1907,1762,test,true,true,false,false
crates/arcweft-compiler/src/types.rs,2533,72,58,production,true,false,false,false
crates/arcweft-config/Cargo.toml,283,13,11,text,false,false,false,false
crates/arcweft-config/src/lib.rs,14598,464,435,production,true,false,false,false
crates/arcweft-config/tests/shape_merge.rs,6116,211,194,test,true,true,false,false
crates/arcweft-core/Cargo.toml,592,30,26,text,false,false,false,false
crates/arcweft-core/src/aot.rs,11315,355,323,production,true,false,false,false
crates/arcweft-core/src/audio.rs,2918,98,94,production,true,false,false,false
crates/arcweft-core/src/bytecode.rs,4597,151,129,production,true,false,false,false
crates/arcweft-core/src/effect.rs,4090,157,125,production,true,false,false,false
crates/arcweft-core/src/engine/aot.rs,7071,173,166,production,true,false,false,false
crates/arcweft-core/src/engine/audio.rs,14993,349,332,production,true,false,false,false
crates/arcweft-core/src/engine/eval/calls.rs,86959,2417,2348,production,true,false,false,false
crates/arcweft-core/src/engine/eval.rs,52962,1419,1353,production,true,false,false,false
crates/arcweft-core/src/engine/flow.rs,27843,755,731,production,true,false,false,false
crates/arcweft-core/src/engine/line.rs,3130,88,81,production,true,false,false,false
crates/arcweft-core/src/engine/source.rs,6748,186,177,production,true,false,false,false
crates/arcweft-core/src/engine/stream.rs,11266,321,309,production,true,false,false,false
crates/arcweft-core/src/engine/suspend.rs,30983,782,746,production,true,false,false,false
crates/arcweft-core/src/engine.rs,26996,785,721,production,true,false,false,false
crates/arcweft-core/src/executor.rs,7769,283,236,production,true,false,false,false
crates/arcweft-core/src/lib.rs,330,21,20,production,true,false,false,false
crates/arcweft-core/src/line_task.rs,10421,330,268,production,true,false,false,false
crates/arcweft-core/src/math.rs,9363,350,297,production,true,false,false,true
crates/arcweft-core/src/observation.rs,2364,67,62,production,true,false,false,true
crates/arcweft-core/src/pattern.rs,10388,325,311,production,true,false,false,false
crates/arcweft-core/src/plan.rs,10566,418,367,production,true,false,false,false
crates/arcweft-core/src/pure/aot.rs,32688,940,880,production,true,false,false,false
crates/arcweft-core/src/pure/runtime_backend.rs,37163,1057,1004,production,true,false,false,false
crates/arcweft-core/src/pure.rs,67207,1855,1689,production,true,false,false,false
crates/arcweft-core/src/source.rs,7169,261,233,production,true,false,false,false
crates/arcweft-core/src/step.rs,12216,365,314,production,true,false,false,false
crates/arcweft-core/src/stream.rs,2848,107,86,production,true,false,false,false
crates/arcweft-core/src/task.rs,14811,503,442,production,true,false,false,false
crates/arcweft-core/src/tests/executor.rs,9919,270,247,test,true,true,false,false
crates/arcweft-core/src/tests/flow.rs,77146,2170,2049,test,true,true,false,false
crates/arcweft-core/src/tests/line_task.rs,3924,119,111,test,true,true,false,false
crates/arcweft-core/src/tests/observation.rs,1639,50,47,test,true,true,false,false
crates/arcweft-core/src/tests/pure.rs,37829,1052,959,test,true,true,false,false
crates/arcweft-core/src/tests/source.rs,5660,185,172,test,true,true,false,false
crates/arcweft-core/src/tests/step.rs,5687,176,160,test,true,true,false,false
crates/arcweft-core/src/tests/step_stats_delta.rs,1335,45,42,test,true,true,false,false
crates/arcweft-core/src/tests/stream.rs,2759,84,81,test,true,true,false,false
crates/arcweft-core/src/tests/task.rs,5275,157,149,test,true,true,false,false
crates/arcweft-core/src/tests/value.rs,28078,782,710,test,true,true,false,false
crates/arcweft-core/src/tests.rs,1284,46,42,test,true,true,false,false
crates/arcweft-core/src/time.rs,1044,49,40,production,true,false,false,false
crates/arcweft-core/src/value/env.rs,12551,412,375,production,true,false,false,false
crates/arcweft-core/src/value/sequence_impls.rs,51830,1553,1357,production,true,false,false,false
crates/arcweft-core/src/value.rs,83039,2483,2239,production,true,false,false,false
crates/arcweft-data/Cargo.toml,423,20,16,text,false,false,false,false
crates/arcweft-data/src/codec.rs,10409,368,321,production,true,false,false,false
crates/arcweft-data/src/decode.rs,6311,190,174,production,true,false,false,false
crates/arcweft-data/src/encode.rs,4877,220,189,production,true,false,false,false
crates/arcweft-data/src/error.rs,4983,195,163,production,true,false,false,false
crates/arcweft-data/src/lib.rs,1123,36,27,production,true,false,false,false
crates/arcweft-data/src/limits.rs,7013,216,198,production,true,false,false,false
crates/arcweft-data/src/raw.rs,29492,811,781,production,true,false,false,false
crates/arcweft-data/src/shape.rs,9812,385,347,production,true,false,false,false
crates/arcweft-data/src/value.rs,3640,148,127,production,true,false,false,false
crates/arcweft-data/tests/codec_registry.rs,3871,147,126,test,true,true,false,false
crates/arcweft-data/tests/derive/fail/content_without_tag.rs,127,9,7,test,true,true,false,false
crates/arcweft-data/tests/derive/fail/duplicate_wire_name.rs,191,11,9,test,true,true,false,false
crates/arcweft-data/tests/derive/fail/internal_newtype_variant_policy.rs,129,9,7,test,true,true,false,false
crates/arcweft-data/tests/derive/fail/invalid_bytes.rs,147,9,7,test,true,true,false,false
crates/arcweft-data/tests/derive/fail/invalid_rename_all.rs,148,9,7,test,true,true,false,false
crates/arcweft-data/tests/derive/fail/multi_tuple_variant_policy.rs,106,8,6,test,true,true,false,false
crates/arcweft-data/tests/derive/fail/repr_discriminant_expression.rs,159,11,8,test,true,true,false,false
crates/arcweft-data/tests/derive/fail/repr_discriminant_range.rs,130,9,7,test,true,true,false,false
crates/arcweft-data/tests/derive/fail/repr_on_struct.rs,133,9,7,test,true,true,false,false
crates/arcweft-data/tests/derive/fail/tuple_struct_policy.rs,90,6,4,test,true,true,false,false
crates/arcweft-data/tests/derive/fail/unit_struct_policy.rs,87,6,4,test,true,true,false,false
crates/arcweft-data/tests/derive/fail/unknown_field_attr.rs,133,9,7,test,true,true,false,false
crates/arcweft-data/tests/derive/pass/bare_bytes.rs,354,14,12,test,true,true,false,false
crates/arcweft-data/tests/derive/pass/default_factory.rs,352,16,13,test,true,true,false,false
crates/arcweft-data/tests/derive/pass/generic_bounds.rs,1117,45,38,test,true,true,false,false
crates/arcweft-data/tests/derive_attrs.rs,6470,210,185,test,true,true,false,false
crates/arcweft-data/tests/derive_trybuild.rs,202,8,7,test,true,true,false,false
crates/arcweft-data/tests/raw_shape.rs,7576,247,226,test,true,true,false,false
crates/arcweft-data-derive/Cargo.toml,370,18,15,text,false,false,false,false
crates/arcweft-data-derive/src/attrs.rs,16397,517,473,production,true,false,false,false
crates/arcweft-data-derive/src/expand.rs,42247,1103,1070,production,true,false,false,false
crates/arcweft-data-derive/src/lib.rs,741,24,18,production,true,false,false,false
crates/arcweft-data-derive/src/rename.rs,2702,85,80,production,true,false,false,false
crates/arcweft-debug-model/Cargo.toml,337,16,14,text,false,false,false,false
crates/arcweft-debug-model/src/chunk.rs,3275,117,101,production,true,false,false,false
crates/arcweft-debug-model/src/diagnostic.rs,760,22,20,production,true,false,false,false
crates/arcweft-debug-model/src/embedding.rs,7250,235,205,production,true,false,false,true
crates/arcweft-debug-model/src/event.rs,1644,56,51,production,true,false,false,false
crates/arcweft-debug-model/src/graph.rs,1122,32,28,production,true,false,false,false
crates/arcweft-debug-model/src/history.rs,686,19,17,production,true,false,false,false
crates/arcweft-debug-model/src/lib.rs,262,15,13,production,true,false,false,false
crates/arcweft-debug-model/src/rag.rs,1983,69,57,production,true,false,false,false
crates/arcweft-debug-model/src/repl.rs,662,19,17,production,true,false,false,false
crates/arcweft-debug-model/src/script.rs,1894,60,52,production,true,false,false,false
crates/arcweft-debug-model/src/session.rs,1370,47,41,production,true,false,false,false
crates/arcweft-debug-model/src/sink.rs,690,26,17,production,true,false,false,false
crates/arcweft-debug-model/src/source.rs,472,14,12,production,true,false,false,false
crates/arcweft-debug-model/src/test_result.rs,601,18,16,production,true,false,false,false
crates/arcweft-debug-sqlite/Cargo.toml,441,18,16,text,false,false,false,false
crates/arcweft-debug-sqlite/src/encoding.rs,1012,36,28,production,true,false,false,true
crates/arcweft-debug-sqlite/src/lib.rs,109,4,2,production,true,false,false,false
crates/arcweft-debug-sqlite/src/store/artifacts.rs,21359,530,521,production,true,false,false,false
crates/arcweft-debug-sqlite/src/store/chunks.rs,10052,234,224,production,true,false,false,false
crates/arcweft-debug-sqlite/src/store/convert.rs,10558,309,291,production,true,false,false,false
crates/arcweft-debug-sqlite/src/store/embeddings.rs,4168,90,85,production,true,false,false,false
crates/arcweft-debug-sqlite/src/store/graph.rs,12877,321,311,production,true,false,false,false
crates/arcweft-debug-sqlite/src/store/helpers.rs,2612,74,67,production,true,false,false,false
crates/arcweft-debug-sqlite/src/store/internal.rs,6331,172,160,production,true,false,false,false
crates/arcweft-debug-sqlite/src/store/maintenance.rs,7873,205,191,production,true,false,false,false
crates/arcweft-debug-sqlite/src/store/programs.rs,3026,77,73,production,true,false,false,false
crates/arcweft-debug-sqlite/src/store/rag.rs,7101,217,204,production,true,false,false,false
